,x,y,label
120,2.6288771841517176,0.8160933986341335,loss
121,-0.654992069316072,-0.8213877499044934,draw
122,-0.32121837848852786,-0.3927758690109282,win
123,-2.1481528618671266,0.21726553433865295,win
124,0.9043307286802479,-1.0048655121466077,draw
125,-0.9370676371716666,1.3888683146711074,win
126,0.513836943898032,-0.6069288968106947,loss
127,-1.3497086606858488,0.8601795006573896,win
128,-1.4029824656546568,0.12971738173422473,draw
129,-0.5946167520171395,-0.04930303175132628,win
130,-0.4138085270391361,2.5683195003596895,loss
131,0.29429171876637344,-0.6211766836186371,win
132,0.24326869219247527,-0.8856656307333111,win
133,0.08280495171588431,-0.4322381232405048,win
134,-0.019036076123306832,-0.457886809243806,win
135,-2.4860538614887924,0.1814274450175479,win
136,2.4377392324832523,0.5697652583448938,loss
